x1,x2
-0.6704427379842712,1.387210006844237
0.42332317582365003,0.838627106324763
0.5426519034927866,0.2099387465101854
-1.5520888542002935,0.547634173035267
0.38936262549376227,0.6669482670095467
1.7103869969470378,0.07106606361368605
-0.7926281719696225,1.5050515047366675
-1.3905807751121773,0.8631059636610191
-0.5125929360145924,-0.3700160835455032
-0.1309942010411275,-1.1483072755732275
-0.40025825271990134,1.4224843469243253
1.1396877172509043,-1.4046270775416316
-1.5385298291851348,0.8562859074735021
-1.5823106826708109,0.4177987053656476
1.1190166351291584,-0.957976796525743
1.652934349487518,0.5958430064903609
1.402022895408798,-0.5187766332833782
-0.47906976881554564,0.2889374185171683
-0.7948877234663084,1.5099001829695875
1.223331705395875,-1.2558247575191348
0.4723947141737546,0.020264567442456766
-1.2839088701656016,1.0287690633064603
-0.5098842894431548,1.5512416336764285
0.38252351924291467,-1.608922450024849
-1.3188216371860664,0.9301886581688443
-0.27757019138570177,-0.6750632474344757
-0.5184791601371046,1.4133921978857895
0.5081085589877377,0.14175665684105274
-0.47832557573003875,0.28371459740222127
-0.32914610002322714,-0.6798789076225601
-1.0517706120090806,1.1181090901285224
-0.2354907084375866,-1.0974855439830111
-0.544766018374047,0.20039869541695654
-0.7485549878647145,1.3546813978140855
-0.06287670329888959,1.2255014030728344
0.011655236317518282,-1.2492046359790292
0.16284993836002476,-1.405896731212112
0.55162614829635,-0.22396837138191628
-1.234370524912883,1.2563779013915466
1.2943224830116113,-1.0635359340921502
0.5558866696179846,-0.2567820340268642
0.6622287462373526,-1.5702891769700351
1.7023694495323654,0.208201790004853
0.689176876225378,-1.5105833646491953
-0.2016133276181103,1.430169391010843
1.523059942810143,-0.7745003491015692
-1.683488384404429,-0.4553594332030678
0.31907745336670856,0.7923328381016738
1.2780876129718817,-1.1346188807286242
-0.2082171847203137,1.4900877672415995
1.6112521707725909,-0.04931001574291267
1.5737769590240078,-0.5307296514155645
-1.1837875537967015,1.0959722204110665
1.0663977517067953,-1.3796524804635815
-1.5671114231493375,0.3410729913541655
0.4663082919323543,0.5697328690911599
-0.5320173338647941,-0.036928540481701536
-1.2621592948489553,1.295425880299877
-1.2291173529458255,1.0067962158670205
1.6092177765427513,-0.3711885076786883
0.07993408637185763,0.935341116925028
-0.485262140741431,-0.06096571283690104
-0.0052275041031383225,1.282131014674097
1.3478424606838997,-0.9384778880167373
-0.23329306076740167,-0.9315851483208315
0.4706996348369518,-1.3960547950033217
0.8875653012349333,-1.4298812795218485
-1.3399489971821634,1.1219058308999676
-1.5038430508695617,0.8320894528314337
-0.41711151903050814,1.4893165529378027
-0.4671391370101518,-0.44402348668296865
0.42867978732903933,0.6699739477733292
-1.6723270246159987,-0.13544443649866195
1.1863568073296036,-1.115305344017052
0.5345538131638867,-1.5068069288605663
-0.6506660088537964,1.6033574893978844
-0.03198211809418476,1.2360504918661273
0.45407115022048383,0.542512426499797
1.0811123512863239,-1.402156971505922
-0.4047299380481449,-0.7255028299696165
-1.0656424403664924,1.2302271339225448
-0.5381646649277411,1.585092444263256
1.6161906946330387,0.16167204130505775
-0.5882475038686542,0.1304714068923304
-1.0831225659332573,1.3132978888739024
1.826483256409055,-0.11540926502266237
0.23211443067819584,0.7705513759710793
-0.09146450873460857,1.2285688489784863
0.5032572405723351,-0.08674762536957766
0.6129194632389534,-1.645474180137744
0.40722287888287706,-0.33949131492730816
0.10873982918011776,0.9506295729005257
1.7676552485736619,0.013979339201191276
0.7006335025181565,-1.4348211187872433
-1.6386504417021874,0.3058303389598679
-0.62159615073969,0.09682650944808356
1.7605536228605456,-0.07112329248188001
-1.6283200122290986,0.624910498791719
-1.5863058336499996,0.6417172568742283
1.6641883909895792,-0.5080428173922737
-0.4329916361602033,1.6102823592873636
-1.6648787927773687,0.02026030606996526
-1.3249436767351188,1.004624496847392
1.2720888152530623,-1.0757777137106077
0.026282294332008318,1.0723682435511313
-1.5893750959336999,0.04050713822784476
1.7233273354237404,0.1593509422255293
-0.3324651925611667,-0.6199992834087255
-1.010705795105366,1.275449108041251
0.33206633410341024,-1.5791180822024635
-1.7776121110615835,-0.14098186611030325
-1.6171088643344804,-0.14479083885723495
1.1589656608316572,-1.239017190913932
1.725565718511444,0.08599887650542827
-0.39899831069160013,-0.47611652197866217
1.4055120881854208,-0.868845929722819
-1.0426043020309783,1.2596150403654651
0.8772150752995024,-1.4778393004043922
-0.17460008921979933,1.3426940472555178
-0.4689162564136046,1.5037563575688342
1.7410686328436873,0.07328014534269772
-0.4640210610610756,1.4213600983182408
-0.39998733828233024,1.4968263621884539
-1.6764061307901104,-0.18408614316604704
1.6125484728928394,-0.5426794145410839
-0.03851019488755822,-1.0103643948733585
-1.760130012174631,-0.1389665539589342
0.466081182062213,-1.4537766793651423
0.14086000954563282,-1.2983701903636464
-1.7391716953667693,-0.3393773893952606
-1.792892421289306,-0.5156863093091988
-0.674321040444715,1.4806055996966891
-1.6695635109469378,-0.03177806104821067
0.5047720934805271,-0.04075296054894247
0.9017164221202378,-1.4107660761437137
-0.6501875086943805,1.3838525501198322
0.5951913077038145,-1.377474564109202
0.8626140063548025,-1.5337235739164288
0.6279015436551652,-0.4487169957200335
0.6324665294335552,-1.5141721176258338
0.047398636871454354,-1.2878557181026726
-0.07757579393674777,1.3240953921782124
-0.14703765908499872,-0.8921572892410377
-1.6017310953806416,0.6337838601401813
-1.2705027259188206,1.2414695553920412
0.30346983166514413,0.5900955298447319
-0.6457487248213556,0.20521885599742504
1.155593879951602,-1.1369607448850128
1.497277141512247,-0.8014155972814665
-0.06967494015885221,1.1591093465400395
1.482254070510536,-0.9765176831792899
1.232551926101635,-1.2222149091592978
0.21247513241069832,-1.5532811167061633
-1.4375998388282833,0.9687041863373311
0.9040941932385053,-1.4303229699712208
0.20114625083640222,1.05613863873989
0.2304664509473257,-1.3980676657000892
-1.5017600638230209,0.660190243404783
-0.3607969086965391,-0.4785985425805213
0.07470945312102892,-1.2791723062395344
0.17561603077438132,0.9777321990424332
-0.8506355240594011,1.3318397116159124
0.48717381041888325,0.03512408482936985
-0.0421032194773705,-1.1902652070836408
1.7315331095875042,0.3794991002482162
-1.1856708675345895,1.0572646676353155
-1.566128025939261,0.6876782391321691
1.275599116664032,-1.106474445113306
0.6519784611952348,0.0726641934185669
-1.6795070940680399,0.21216033999866304
-0.051910948071550354,1.1948805554877024
-0.9407612374698711,1.4645148404617263
0.6012205881280237,-0.5064469431038937
0.19598283063478306,0.9441759523244352
-0.5490906871162528,0.1906759642745845
-1.5881419313820513,0.32248672792752137
0.10730709124372986,1.022185467092652
